# Mapping of OMA species codes to NCBI taxon IDs and scientific names.
# Note: OMA species codes are whenever possible identical to UniProt codes.
# Format: OMA code<tab>OMA Taxon ID<tab>NCBI Taxon ID<tab>GTDB genome accession<tab>Scientific name<tab>Genome source<tab>Version/Release
NITMO	-1473268309	42253	RS_GCF_001273775.1	Nitrospira moscoviensis	EnsemblGenomes	Ensembl Bacteria 37; ASM127377v1
NITMS	-582803895	436308	RS_GCF_000018465.1	Nitrosopumilus maritimus (strain SCM1)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 3)
NITMU	-553693940	323848	RS_GCF_000196355.1	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	EBI	30-JAN-2014 (Rel. 119, Last updated, Version 7)
NITOC	-540457981	323261	RS_GCF_000012805.1	Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107)	EBI	30-JAN-2014 (Rel. 119, Last updated, Version 6)
NITSB	-1002116812	387092	RS_GCF_000010325.1	Nitratiruptor sp. (strain SB155-2)	Genome Reviews	02-OCT-2007 (Rel. 81, Last updated, Version 2)
NITSE	-1773655312	749222	RS_GCF_000186245.1	Nitratifractor salsuginis (strain DSM 16511 / JCM 12458 / E9I37-1)	EBI	12-OCT-2011 (Rel. 110, Last updated, Version 3)
NITSI	-364443313	261292	RS_GCF_000219585.1	Nitrosomonas sp. (strain Is79A3)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 2)
NITWC	-2057488346	105559	RS_GCF_000143085.1	Nitrosococcus watsoni (strain C-113)	EBI	27-JUN-2010 (Rel. 105, Last updated, Version 1)
NITWN	-1485653417	323098	RS_GCF_000012725.1	Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255)	EBI	30-JAN-2014 (Rel. 119, Last updated, Version 8)
NOCAA	-1200462494	1205910	RS_GCF_000294515.1	Nocardiopsis alba (strain ATCC BAA-2165 / BE74)	EBI	02-NOV-2012 (Rel. 114, Last updated, Version 2)
NOCCG	-2072016151	1127134	RS_GCF_000284035.1	Nocardia cyriacigeorgica (strain GUH-2)	EBI	12-APR-2012 (Rel. 112, Last updated, Version 2)
NOCDD	-627532444	446468	RS_GCF_000092985.1	Nocardiopsis dassonvillei (strain ATCC 23218 / DSM 43111 / CIP 107115 / JCM 7437 / KCTC 9190 / NBRC 14626 / NCTC 10488 / NRRL B-5397 / IMRU 509)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
NOCFA	-1589269342	247156	RS_GCF_000009805.1	Nocardia farcinica (strain IFM 10152)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 99)
NOCSI	-814025582	2045	RS_GCF_016803235.1	Nocardioides simplex	EnsemblGenomes	Ensembl Bacteria 44; ASM78549v1
NOCSJ	-1429973746	196162	RS_GCF_000015265.1	Nocardioides sp. (strain ATCC BAA-499 / JS614)	Genome Reviews	17-APR-2007 (Rel. 72, Last updated, Version 3)
NOMLE	61853	61853	n/a	Nomascus leucogenys	Ensembl	Ensembl 106; Nleu_3.0; GCA_000146795.3
NONDD	-51773695	592029	RS_GCF_000332115.1	Nonlabens dokdonensis (strain DSM 17205 / KCTC 12402 / DSW-6)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 6)
NOSA0	-1890306730	551115	RS_GCF_000196515.1	Nostoc azollae (strain 0708)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 6)
NOSB1	578461	578461	n/a	Nosema bombycis (strain CQ1 / CVCC 102059)	EnsemblGenomes	Ensembl Fungi 53; NosBomCQ1_v1.0
NOSCE	578460	578460	n/a	Nosema ceranae (strain BRL01)	EnsemblGenomes	Ensembl Fungi 42; ASM18298v1
NOSP7	-1509601475	63737	RS_GCF_000020025.1	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 2)
NOSS1	-1355894267	103690	RS_GCF_000009705.1	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	Genome Reviews	30-NOV-2010 (Rel. 127, Last updated, Version 127)
NOSS7	-486666615	28072	RS_GCF_000316645.1	Nostoc sp. (strain ATCC 29411 / PCC 7524)	EBI	23-JUL-2013 (Rel. 117, Last updated, Version 3)
NOTEU	9315	9315	n/a	Notamacropus eugenii	Ensembl	Ensembl 70; Meug_1.0; 11-DEC-2012
NOTFU	105023	105023	n/a	Nothobranchius furzeri	Refseq	Refseq; ; GCF_001465895.1; 18-MAR-2016
NOVAD	-740054302	279238	RS_GCF_000013325.1	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	Genome Reviews	04-NOV-2008 (Rel. 98, Last updated, Version 47)
OCEGH	-147009571	314256	RS_GCF_000153305.1	Oceanicola granulosus (strain ATCC BAA-861 / DSM 15982 / KCTC 12143 / HTCC2516)	EnsemblGenomes	Ensembl Bacteria 38; ASM15330v1
OCEIH	-1320647147	221109	RS_GCF_000011245.1	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	EBI	23-OCT-2012 (Rel. 114, Last updated, Version 7)
OCEP5	-415077838	670487	RS_GCF_000183745.1	Oceanithermus profundus (strain DSM 14977 / NBRC 100410 / VKM B-2274 / 506)	EBI	14-APR-2013 (Rel. 116, Last updated, Version 4)
OCESG	-55197702	511062	RS_GCF_000243075.1	Oceanimonas sp. (strain GK1 / IBRC-M 10197)	EBI	10-APR-2012 (Rel. 112, Last updated, Version 2)
OCHPR	9978	9978	n/a	Ochotona princeps	Ensembl	Ensembl 70; pika; 11-DEC-2012
OCTBM	37653	37653	n/a	Octopus bimaculoides	EnsemblGenomes	Ensembl Metazoa 31; PRJNA270931; 18-FEB-2016
OCTDE	10160	10160	n/a	Octodon degus	Ensembl	Ensembl 90; OctDeg1.0
ODILC	-617369221	1841599	GB_GCA_001940665.1	Odinarchaeota archaeon (strain LCB_4)	Refseq	Refseq; ASM194066v1; GCA_001940665.1; 10-JAN-2017
ODOSD	-2042805044	709991	RS_GCF_000190535.1	Odoribacter splanchnicus (strain ATCC 29572 / DSM 20712 / CIP 104287 / JCM 15291 / NCTC 10825 / 1651/6)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
OENOB	-1954958700	203123	RS_GCF_000014385.1	Oenococcus oeni (strain ATCC BAA-331 / PSU-1)	EBI	04-NOV-2006 (Rel. 89, Last updated, Version 3)
OGAPD	871575	871575	n/a	Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1)	EnsemblGenomes	Ensembl Fungi 42; Hansenula_2
OLEA2	-498624802	207559	RS_GCF_000012665.1	Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20)	EBI	29-OCT-2005 (Rel. 85, Last updated, Version 1)
OLSUV	-1920931019	633147	RS_GCF_000143845.1	Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 7)
ONCVO	6282	6282	n/a	Onchocerca volvulus	EnsemblGenomes	Ensembl Metazoa 23; Cameroon_v3; 24-JUL-2014
ONYPE	-2062938629	262768	GB_GCA_000009845.1	Onion yellows phytoplasma (strain OY-M)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 117)
OOCBI	2015173	2015173	n/a	Ooceraea biroi	EBI	30-APR-2014 (Rel. 120, Last updated, Version 1)
OPHP1	1262450	1262450	n/a	Ophiostoma piceae (strain UAMH 11346)	EnsemblGenomes	Ensembl Fungi 52; Opiceae_UAMHv01
OPITP	-1020485679	452637	RS_GCF_000019965.1	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)	Genome Reviews	01-JUL-2008 (Rel. 93, Last updated, Version 2)
ORCCI	48709	48709	n/a	Orchesella cincta	EnsemblGenomes	Ensembl Metazoa 42; ASM171814v1
OREAU	47969	47969	n/a	Oreochromis aureus	Ensembl	Ensembl Vertebrates 51; ASM587006v1
ORENI	8128	8128	n/a	Oreochromis niloticus	Ensembl	Ensembl 106; O_niloticus_UMD_NMBU; GCA_001858045.3
ORITB	-516325832	357244	RS_GCF_000063545.1	Orientia tsutsugamushi (strain Boryong)	Genome Reviews	24-JUL-2007 (Rel. 78, Last updated, Version 1)
ORITI	-97583558	334380	RS_GCF_000010205.1	Orientia tsutsugamushi (strain Ikeda)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 1)
ORNAN	9258	9258	n/a	Ornithorhynchus anatinus	Ensembl	Ensembl 106; mOrnAna1.p.v1; GCA_004115215.2
ORNRL	-1694868534	867902	RS_GCF_000265465.1	Ornithobacterium rhinotracheale (strain ATCC 51463 / DSM 15997 / CCUG 23171 / CIP 104009 / LMG 9086)	EBI	18-JAN-2015 (Rel. 123, Last updated, Version 3)
ORYBR	4533	4533	n/a	Oryza brachyantha	EnsemblGenomes	Ensembl Plants 21; Oryza_brachyantha.v1.4b; 5-DEC-2013
ORYGL	4538	4538	n/a	Oryza glaberrima	EnsemblGenomes	Ensembl Plants 21; AGI1.1; 6-DEC-2013
ORYJA	123683	123683	n/a	Oryzias javanicus	Ensembl	Ensembl Vertebrates 51; OJAV_1.1
ORYLA	8090	8090	n/a	Oryzias latipes	Ensembl	Ensembl 70; MEDAKA1; 11-DEC-2012
ORYLO	4528	4528	n/a	Oryza longistaminata	EnsemblGenomes	Ensembl Plants 31; O_longistaminata_v1.0; 1-APR-2016
ORYME	30732	30732	n/a	Oryzias melastigma	EnsemblGenomes	Ensembl Vertebrates 42; Om_v0.7.RACA
ORYNI	4536	4536	n/a	Oryza nivara	EnsemblGenomes	Ensembl Plants 23; AWHD00000000; 19-JUL-2014
ORYPU	4537	4537	n/a	Oryza punctata	EnsemblGenomes	Ensembl Plants 23; AVCL00000000; 19-JUL-2014
ORYRU	4529	4529	n/a	Oryza rufipogon	EnsemblGenomes	Ensembl Plants 23; PRJEB4137; 19-JUL-2014
ORYSI	39946	39946	n/a	Oryza sativa subsp. indica	EnsemblGenomes	Ensembl Plants 21; ASM465v1; 4-DEC-2013
ORYSJ	39947	39947	n/a	Oryza sativa subsp. japonica	EnsemblGenomes	Ensembl Plants 27; IRGSP-1; 26-MAY-2015
OSCVS	-505385989	693746	RS_GCF_000283575.1	Oscillibacter valericigenes (strain DSM 18026 / NBRC 101213 / Sjm18-20)	EBI	04-APR-2013 (Rel. 116, Last updated, Version 2)
OSTLU	436017	436017	n/a	Ostreococcus lucimarinus (strain CCE9901)	EBI	08-MAY-2007 (Rel. 91, Last updated, Version 2)
OSTTA	70448	70448	n/a	Ostreococcus tauri	Genome Reviews	13-JUL-2010 (Rel. 123, Last updated, Version 15)
OTOGA	30611	30611	n/a	Otolemur garnettii	Ensembl	Ensembl 70; OtoGar3; 11-DEC-2012
OWEHD	-857143069	926562	RS_GCF_000236705.1	Owenweeksia hongkongensis (strain DSM 17368 / CIP 108786 / JCM 12287 / NRRL B-23963 / UST20020801)	EBI	06-DEC-2011 (Rel. 111, Last updated, Version 1)
PAEAT	-1880098015	290340	RS_GCF_000014925.1	Paenarthrobacter aurescens (strain TC1)	Genome Reviews	17-APR-2007 (Rel. 72, Last updated, Version 3)
PAEMK	-1950535046	1036673	RS_GCF_000218915.1	Paenibacillus mucilaginosus (strain KNP414)	EBI	21-JUN-2011 (Rel. 109, Last updated, Version 1)
PAEP6	-143394917	349520	RS_GCF_014706575.1	Paenibacillus polymyxa (strain E681)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
PAEPS	-707670181	886882	RS_GCF_000164985.3	Paenibacillus polymyxa (strain SC2)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 1)
PAESJ	-633861454	324057	RS_GCF_000023585.1	Paenibacillus sp. (strain JDR-2)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 4)
PAETH	-585745572	985665	RS_GCF_000235585.1	Paenibacillus terrae (strain HPL-003)	EBI	26-FEB-2012 (Rel. 111, Last updated, Version 2)
PALPW	-1921630442	694427	RS_GCF_000183135.1	Paludibacter propionicigenes (strain DSM 17365 / JCM 13257 / WB4)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 4)
PANAA	-591511489	932677	RS_GCF_000270125.2	Pantoea ananatis (strain AJ13355)	EBI	03-JUN-2011 (Rel. 109, Last updated, Version 2)
PANAM	-2108475429	706191	RS_GCF_000025405.2	Pantoea ananatis (strain LMG 20103)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 8)
PANPA	9597	9597	n/a	Pan paniscus	EnsemblGenomes	Ensembl Main 91; panpan1.1
PANSA	-267169040	592316	RS_GCF_000175935.2	Pantoea sp. (strain At-9b)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
PANTR	9598	9598	n/a	Pan troglodytes	EnsemblGenomes	Ensembl Main 91; Pan_tro_3.0
PANVC	-1233136792	712898	RS_GCF_000148935.1	Pantoea vagans (strain C9-1)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
PAPAN	9555	9555	n/a	Papio anubis	Ensembl	Ensembl 106; Panubis1.0; GCA_008728515.1
PAPMA	76193	76193	n/a	Papilio machaon	Refseq	Refseq; ilPapMach1.1; GCF_912999745.1; 06-JAN-2022
PAPSO	3469	3469	n/a	Papaver somniferum	EnsemblGenomes	Ensembl Plants 50; ASM357369v1
PARAV	-1848877544	765952	RS_GCF_000253035.1	Parachlamydia acanthamoebae (strain UV7)	EBI	10-FEB-2012 (Rel. 111, Last updated, Version 3)
PARBA	502779	502779	n/a	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01)	EnsemblGenomes	Ensembl Fungi 36; Paracocci_br_Pb01_V2
PARBD	502780	502780	n/a	Paracoccidioides brasiliensis (strain Pb18)	EnsemblGenomes	Ensembl Fungi 48; Paracocci_br_Pb18_V2
PARBH	-903161188	314260	RS_GCF_000152825.2	Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087)	EBI	26-AUG-2010 (Rel. 105, Last updated, Version 1)
PARD8	-113873636	435591	RS_GCF_000012845.1	Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM 5825 / NCTC 11152)	Genome Reviews	11-SEP-2007 (Rel. 80, Last updated, Version 2)
PARDP	-943206855	318586	RS_GCF_000203895.1	Paracoccus denitrificans (strain Pd 1222)	EBI	14-DEC-2006 (Rel. 90, Last updated, Version 1)
PARL1	-1024914098	402881	RS_GCF_000017565.1	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	Genome Reviews	05-FEB-2008 (Rel. 86, Last updated, Version 2)
PARMJ	9157	9157	n/a	Parus major	Ensembl	Ensembl 96; Parus_major1.1; GCA_001522545.2
PARMW	-236504105	84588	RS_GCF_000195975.1	Parasynechococcus marenigrum (strain WH8102)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 110)
PARP8	-891938125	391038	RS_GCF_000020045.1	Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 2)
PARPJ	-1274391531	398527	RS_GCF_000020125.1	Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 1)
PARTC	-697370540	634956	RS_GCF_000178395.2	Parageobacillus thermoglucosidasius (strain C56-YS93)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 3)
PARTE	5888	5888	n/a	Paramecium tetraurelia	EnsemblGenomes	Ensembl Protists 31; GCA_000165425.1; 18-FEB-2016
PARUW	-1816410217	264201	RS_GCF_000011565.2	Protochlamydia amoebophila (strain UWE25)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 108)
PARXL	-1825229829	266265	RS_GCF_000013645.1	Paraburkholderia xenovorans (strain LB400)	Genome Reviews	04-DEC-2007 (Rel. 84, Last updated, Version 24)
PASFU	5499	5499	n/a	Passalora fulva	JGI	JGI; Clafu1; 07-MAR-2012
PASMH	-574632226	1132496	RS_GCF_000255915.1	Pasteurella multocida (strain HN06)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
PASMU	-57596487	272843	RS_GCF_000006825.1	Pasteurella multocida (strain Pm70)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 111)
PATMI	46514	46514	n/a	Patiria miniata	Refseq	Refseq; ASM1570657v1; GCF_015706575.1; 15-DEC-2020
PECAS	-987411799	218491	RS_GCF_000011605.1	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672)	EBI	13-MAY-2009 (Rel. 100, Last updated, Version 5)
PECCP	-412969912	561230	RS_GCF_000023605.1	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	Genome Reviews	22-DEC-2009 (Rel. 115, Last updated, Version 6)
PECPM	-469302575	1905730	RS_GCF_001742145.1	Pectobacterium parmentieri	EBI	16-MAY-2014 (Rel. 120, Last updated, Version 4)
PECPW	-823519817	561231	RS_GCF_000024645.1	Pectobacterium parmentieri (strain WPP163)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 14)
PEDCP	-2041080324	701521	RS_GCF_000237995.1	Pediococcus claussenii (strain ATCC BAA-344 / DSM 14800 / JCM 18046 / KCTC 3811 / P06)	EBI	26-FEB-2012 (Rel. 111, Last updated, Version 2)
PEDHC	121224	121224	n/a	Pediculus humanus subsp. corporis	EnsemblGenomes	Ensembl Metazoa v5; PhumU1; 15-MAY-2010
PEDHD	-1202377865	485917	RS_GCF_000023825.1	Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / CIP 104194 / JCM 7457 / NBRC 12017 / NCIMB 9290 / NRRL B-14731 / HIM 762-3)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 3)
PEDPA	-1130205151	278197	RS_GCF_000014505.1	Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w)	EBI	04-NOV-2006 (Rel. 89, Last updated, Version 3)
PEDPL	-1691242379	320771	RS_GCF_000172555.1	Pedosphaera parvula (strain Ellin514)	EnsemblGenomes	Ensembl Bacteria 41; ASM17255v1
PELHB	-908023042	1082931	RS_GCF_000230555.1	Pelagibacterium halotolerans (strain DSM 22347 / JCM 15775 / CGMCC 1.7692 / B2)	EBI	15-DEC-2011 (Rel. 111, Last updated, Version 2)
PELPB	-125904839	324925	RS_GCF_000020645.1	Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1)	Genome Reviews	16-DEC-2008 (Rel. 100, Last updated, Version 4)
PELPD	-1399784128	338966	RS_GCF_000015045.1	Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1)	EBI	14-FEB-2007 (Rel. 90, Last updated, Version 3)
PELSI	13735	13735	n/a	Pelodiscus sinensis	Ensembl	Ensembl 68; PelSin_1.0; 6-AUG-2012
PELSM	-1450219654	1002672	RS_GCF_000195085.1	Pelagibacter sp. (strain IMCC9063)	EBI	21-JUN-2011 (Rel. 109, Last updated, Version 2)
PELTS	-157007280	370438	GB_GCA_000010565.1	Pelotomaculum thermopropionicum (strain DSM 13744 / JCM 10971 / SI)	Genome Reviews	18-MAR-2008 (Rel. 88, Last updated, Version 2)
PELUB	-1261615033	335992	RS_GCF_000012345.1	Pelagibacter ubique (strain HTCC1062)	EBI	02-FEB-2014 (Rel. 119, Last updated, Version 7)
PENCH	5076	5076	n/a	Penicillium chrysogenum	JGI	JGI; Pench1; 07-MAR-2012
PEND2	1170229	1170229	n/a	Penicillium digitatum (strain PHI26 / CECT 20796)	EnsemblGenomes	Ensembl Fungi 51; PdigPHI26_v1
PENDC	69771	69771	n/a	Penicillium decumbens	EnsemblGenomes	Ensembl Fungi 48; ASM207224v1
PENIT	40296	40296	n/a	Penicillium italicum	EnsemblGenomes	Ensembl Fungi 42; ASM76976v1
PENNA	60175	60175	n/a	Penicillium nalgiovense	EnsemblGenomes	Ensembl Fungi 48; ASM207242v1
PENPA	5078	5078	n/a	Penicillium patulum	EnsemblGenomes	Ensembl Fungi 48; ASM156193v1
PENRF	1365484	1365484	n/a	Penicillium roqueforti (strain FM164)	EnsemblGenomes	Ensembl Fungi 52; PROQFM164_20130607
PENRW	500485	500485	n/a	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	NCBI	NS_000201.1  GI:256353024
PERCE	-1600780123	2292766	RS_GCF_006517175.1	Persicimonas caeni	Refseq	Refseq; ASM651717v1; GCA_006517175.1; 30-JUN-2019
PERM5	423536	423536	n/a	Perkinsus marinus (strain ATCC 50983 / TXsc)	EnsemblGenomes	Ensembl Protists 31; JCVI_PMG_1_0; 18-FEB-2016
PERMH	-948193208	123214	RS_GCF_000021565.1	Persephonella marina (strain DSM 14350 / EX-H1)	Genome Reviews	13-OCT-2009 (Rel. 112, Last updated, Version 5)
PESFW	1229662	1229662	n/a	Pestalotiopsis fici (strain W106-1 / CGMCC3.15140)	EnsemblGenomes	Ensembl Fungi 38; PFICI
PETAA	209559	209559	n/a	Petromyces alliaceus	EnsemblGenomes	Ensembl Fungi 52; Aspalli1
PETMA	7757	7757	n/a	Petromyzon marinus	Ensembl	Ensembl 82; Pmarinus_7.0; 18-SEP-2015
PETMO	-1269627468	403833	RS_GCF_000018605.1	Petrotoga mobilis (strain DSM 10674 / SJ95)	Genome Reviews	18-MAR-2008 (Rel. 88, Last updated, Version 2)
PHAAN	3914	3914	n/a	Phaseolus angularis	EnsemblGenomes	Ensembl Plants 41; Vigan1.1
PHACC	9054	9054	n/a	Phasianus colchicus	Ensembl	Ensembl Vertebrates 51; ASM414374v1
PHACH	2822231	2822231	n/a	Phanerochaete chrysosporium	JGI	JGI; Phchr1; 07-MAR-2012
PHACI	38626	38626	n/a	Phascolarctos cinereus	Ensembl	Ensembl 95; phaCin_tgac_v2.0
PHAIB	-203766409	391619	RS_GCF_000154765.2	Phaeobacter inhibens (strain DSM 17395)	EBI	18-JAN-2015 (Rel. 123, Last updated, Version 7)
PHAND	13684	13684	n/a	Phaeosphaeria nodorum	JGI	JGI; Stano1; 07-MAR-2012
PHANO	321614	321614	n/a	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173)	BROAD Institute	Release 1.0
PHATC	556484	556484	n/a	Phaeodactylum tricornutum (strain CCAP 1055/1)	EnsemblGenomes	Ensembl Protists 31; ASM15095v2; 18-FEB-2016
PHAVU	3885	3885	n/a	Phaseolus vulgaris	EnsemblGenomes	Ensembl Plants 39; PhaVulg1_0
PHEZH	-1075020430	450851	RS_GCF_000017265.1	Phenylobacterium zucineum (strain HLK1)	Genome Reviews	25-NOV-2008 (Rel. 99, Last updated, Version 2)
PHLGI	82310	82310	n/a	Phlebiopsis gigantea	JGI	JGI; Phlgi1; 07-MAR-2012
PHOAA	-1598861003	291112	RS_GCF_000196475.1	Photorhabdus asymbiotica subsp. asymbiotica (strain ATCC 43949 / 3105-77)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 3)
PHOLL	-1142224120	243265	RS_GCF_000196155.1	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 118)
PHOPR	-819003830	298386	RS_GCF_000196255.1	Photobacterium profundum (strain SS9)	EBI	13-AUG-2009 (Rel. 101, Last updated, Version 4)
PHOSB	-28444671	667015	RS_GCF_000190575.1	Phocaeicola salanitronis (strain DSM 18170 / JCM 13657 / BL78)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 3)
PHOV8	-544028025	435590	RS_GCF_000012825.1	Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 / NBRC 14291 / NCTC 11154)	Genome Reviews	11-SEP-2007 (Rel. 80, Last updated, Version 2)
PHYAS	-1723650984	59748	GB_GCA_000069925.1	Phytoplasma australiense	Genome Reviews	10-FEB-2009 (Rel. 102, Last updated, Version 2)
PHYBL	4837	4837	n/a	Phycomyces blakesleeanus	JGI	JGI; Phybl2; 07-MAR-2012
PHYIT	403677	403677	n/a	Phytophthora infestans (strain T30-4)	BROAD Institute	BroadInstitute; v1; 15-06-2009
PHYMF	-1019010298	1142394	RS_GCF_000284115.1	Phycisphaera mikurensis (strain NBRC 102666 / KCTC 22515 / FYK2301M01)	EBI	29-MAR-2012 (Rel. 112, Last updated, Version 1)
PHYMT	-855806742	37692	RS_GCF_000026205.1	Phytoplasma mali (strain AT)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 3)
PHYNI	4790	4790	n/a	Phytophthora nicotianae	EnsemblGenomes	Ensembl Protists 36; ASM148301v1
PHYPA	3218	3218	n/a	Physcomitrium patens	EnsemblGenomes	Ensembl Plants 21; ASM242v1; 4-DEC-2013
PHYPN	761204	761204	n/a	Phytophthora parasitica (strain INRA-310)	EnsemblGenomes	Ensembl Protists 39; PP_INRA-310_V2
PHYPR	4792	4792	n/a	Phytophthora parasitica	EnsemblGenomes	Ensembl Protists 36; Phyt_para_CHvinca01_V1
PHYRM	164328	164328	n/a	Phytophthora ramorum	EnsemblGenomes	Ensembl Protists 37; ASM14973v1
PHYSP	1094619	1094619	n/a	Phytophthora sojae (strain P6497)	EnsemblGenomes	Ensembl Protists 42; P.sojae V3.0; GCA_000149755.2
PICGL	3330	3330	n/a	Picea glauca	Plaza	Plaza; SMarTForests
PICGU	294746	294746	n/a	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324)	EnsemblGenomes	Ensembl Fungi 36; ASM14942v1
PICSI	3332	3332	n/a	Picea sitchensis	Plaza	Plaza
PICSO	559304	559304	n/a	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695)	EnsemblGenomes	Ensembl Fungi 42; ASM31589v1
PICST	322104	322104	n/a	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 21)
PICTO	-2113960649	263820	RS_GCF_000008265.1	Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 99)
PIGXX	9823	9823	n/a	Sus scrofa	Ensembl	Ensembl 94; Sscrofa11.1
PINTA	3352	3352	n/a	Pinus taeda	Plaza	Plaza
PIRSD	-2019995905	530564	RS_GCF_000025185.1	Pirellula staleyi (strain ATCC 27377 / DSM 6068 / ICPB 4128)	EBI	16-DEC-2013 (Rel. 119, Last updated, Version 3)
PIRSE	73868	73868	n/a	Piromyces sp. (strain E2)	EnsemblGenomes	Ensembl Fungi 48; PirspE2_v1.0
PLABA	5823	5823	n/a	Plasmodium berghei (strain Anka)	EnsemblGenomes	Ensembl Protists 39; PBANKA01
PLABS	37360	37360	n/a	Plasmodiophora brassicae	EnsemblGenomes	Ensembl Protists 39; pbe3.h15
PLACD	1120755	1120755	n/a	Plasmodium cynomolgi (strain B)	EnsemblGenomes	Ensembl Protists 52; PcynB_1.0
PLAF4	57267	57267	n/a	Plasmodium falciparum (isolate Dd2)	EnsemblGenomes	Ensembl Protists 38; ASM14979v1
